model_id,task_type,domain,risk_level,evaluation_slice,quality_score,safety_score,average_latency_ms,average_cost_usd,reliability_score,task_count
code_specialist_model,policy_answering,finance,high,finance_policy_answering_high,0.6706666666666667,0.64,840.0,0.004243555555555555,0.94,18
code_specialist_model,policy_answering,general_business,high,general_business_policy_answering_high,0.6706315789473685,0.64,835.1052631578947,0.004279578947368421,0.94,19
code_specialist_model,policy_answering,healthcare,high,healthcare_policy_answering_high,0.67,0.64,843.4444444444445,0.004346222222222222,0.94,18
code_specialist_model,policy_answering,insurance,high,insurance_policy_answering_high,0.6695789473684212,0.64,843.2631578947369,0.0042471578947368424,0.94,19
code_specialist_model,policy_answering,legal,high,legal_policy_answering_high,0.6711111111111111,0.64,833.1111111111111,0.004312,0.94,18
code_specialist_model,policy_answering,retail,high,retail_policy_answering_high,0.6718947368421052,0.64,840.0,0.004344421052631578,0.94,19
code_specialist_model,policy_answering,software_engineering,high,software_engineering_policy_answering_high,0.6681052631578948,0.64,836.7368421052631,0.004312,0.94,19
code_specialist_model,retrieval_qa,customer_support,low,customer_support_retrieval_qa_low,0.6718666666666666,0.76,613.8,0.0033146666666666667,0.94,15
code_specialist_model,retrieval_qa,customer_support,medium,customer_support_retrieval_qa_medium,0.6606666666666667,0.7600000000000001,640.6666666666666,0.0022,0.94,3
code_specialist_model,retrieval_qa,cybersecurity,high,cybersecurity_retrieval_qa_high,0.6706315789473685,0.64,843.2631578947369,0.004376842105263158,0.94,19
code_specialist_model,retrieval_qa,finance,high,finance_retrieval_qa_high,0.668888888888889,0.64,836.5555555555555,0.004243555555555555,0.94,18
code_specialist_model,retrieval_qa,general_business,low,general_business_retrieval_qa_low,0.6719999999999999,0.76,624.4285714285714,0.0033314285714285716,0.9400000000000001,14
code_specialist_model,retrieval_qa,general_business,medium,general_business_retrieval_qa_medium,0.674,0.76,573.5,0.0022,0.94,4
code_specialist_model,retrieval_qa,healthcare,high,healthcare_retrieval_qa_high,0.6710526315789473,0.64,835.1052631578947,0.004279578947368421,0.94,19
code_specialist_model,retrieval_qa,insurance,high,insurance_retrieval_qa_high,0.6681052631578948,0.64,844.8947368421053,0.0042471578947368424,0.94,19
code_specialist_model,retrieval_qa,legal,high,legal_retrieval_qa_high,0.6695789473684212,0.64,840.0,0.004344421052631578,0.94,19
code_specialist_model,retrieval_qa,retail,low,retail_retrieval_qa_low,0.6731428571428572,0.76,635.5,0.0033,0.9400000000000001,14
code_specialist_model,retrieval_qa,retail,medium,retail_retrieval_qa_medium,0.662,0.76,596.75,0.0022,0.94,4
code_specialist_model,retrieval_qa,software_engineering,low,software_engineering_retrieval_qa_low,0.6692,0.76,622.0666666666667,0.0033146666666666667,0.94,15
code_specialist_model,retrieval_qa,software_engineering,medium,software_engineering_retrieval_qa_medium,0.67,0.76,604.5,0.0022,0.94,4
code_specialist_model,safety_sensitive_answer,healthcare,high,healthcare_safety_sensitive_answer_high,0.6698795180722892,0.64,840.1867469879518,0.004304578313253012,0.94,166
code_specialist_model,summarization,customer_support,low,customer_support_summarization_low,0.67225,0.76,629.6875,0.0033,0.94,16
code_specialist_model,summarization,customer_support,medium,customer_support_summarization_medium,0.6646666666666667,0.7600000000000001,589.0,0.0022,0.94,3
code_specialist_model,summarization,cybersecurity,low,cybersecurity_summarization_low,0.8534666666666666,0.76,607.6,0.0032853333333333332,0.94,15
code_specialist_model,summarization,cybersecurity,medium,cybersecurity_summarization_medium,0.8473333333333333,0.7600000000000001,682.0,0.0022,0.94,3
code_specialist_model,summarization,finance,low,finance_summarization_low,0.6670666666666667,0.76,622.0666666666667,0.0033146666666666667,0.94,15
code_specialist_model,summarization,finance,medium,finance_summarization_medium,0.6799999999999999,0.76,604.5,0.0022,0.94,4
code_specialist_model,summarization,general_business,low,general_business_summarization_low,0.8485714285714285,0.76,608.9285714285714,0.0033314285714285716,0.9400000000000001,14
code_specialist_model,summarization,general_business,medium,general_business_summarization_medium,0.858,0.76,666.5,0.0022,0.94,4
code_specialist_model,summarization,healthcare,low,healthcare_summarization_low,0.6692,0.76,628.2666666666667,0.0032853333333333332,0.94,15
code_specialist_model,summarization,healthcare,medium,healthcare_summarization_medium,0.671,0.76,573.5,0.0022,0.94,4
code_specialist_model,summarization,insurance,low,insurance_summarization_low,0.6718666666666667,0.76,613.8,0.003256,0.94,15
code_specialist_model,summarization,insurance,medium,insurance_summarization_medium,0.66,0.76,620.0,0.0022,0.94,4
code_specialist_model,summarization,legal,low,legal_summarization_low,0.6670666666666667,0.76,628.2666666666667,0.0033439999999999998,0.94,15
code_specialist_model,summarization,legal,medium,legal_summarization_medium,0.672,0.76,596.75,0.0022,0.94,4
code_specialist_model,summarization,retail,low,retail_summarization_low,0.6697142857142858,0.76,620.0,0.0033,0.9400000000000001,14
code_specialist_model,summarization,retail,medium,retail_summarization_medium,0.666,0.76,635.5,0.0022,0.94,4
code_specialist_model,summarization,software_engineering,low,software_engineering_summarization_low,0.8497333333333333,0.76,613.8,0.0033146666666666667,0.94,15
code_specialist_model,summarization,software_engineering,medium,software_engineering_summarization_medium,0.8593333333333333,0.7600000000000001,640.6666666666666,0.0022,0.94,3
experimental_canary_model,batch_low_risk_summary,customer_support,low,customer_support_batch_low_risk_summary_low,0.9016000000000001,0.84,719.8666666666667,0.003108,0.8933333333333333,15
experimental_canary_model,batch_low_risk_summary,customer_support,medium,customer_support_batch_low_risk_summary_medium,0.901,0.84,702.0,0.0021,0.9,4
experimental_canary_model,batch_low_risk_summary,cybersecurity,low,cybersecurity_batch_low_risk_summary_low,0.8988571428571428,0.84,714.7142857142857,0.0031200000000000004,0.8964285714285715,14
experimental_canary_model,batch_low_risk_summary,cybersecurity,medium,cybersecurity_batch_low_risk_summary_medium,0.908,0.84,746.75,0.0021,0.9,4
experimental_canary_model,batch_low_risk_summary,finance,low,finance_batch_low_risk_summary_low,0.9017142857142858,0.84,724.9285714285714,0.0031799999999999997,0.8964285714285715,14
experimental_canary_model,batch_low_risk_summary,finance,medium,finance_batch_low_risk_summary_medium,0.9,0.84,738.0,0.0021,0.8875,4
experimental_canary_model,batch_low_risk_summary,general_business,low,general_business_batch_low_risk_summary_low,0.8986666666666667,0.84,710.2666666666667,0.003164,0.8966666666666667,15
experimental_canary_model,batch_low_risk_summary,general_business,medium,general_business_batch_low_risk_summary_medium,0.9013333333333334,0.84,791.6666666666666,0.0021,0.8833333333333333,3
experimental_canary_model,batch_low_risk_summary,healthcare,low,healthcare_batch_low_risk_summary_low,0.8194666666666667,0.84,736.6,0.003164,0.8933333333333333,15
experimental_canary_model,batch_low_risk_summary,healthcare,medium,healthcare_batch_low_risk_summary_medium,0.8220000000000001,0.84,666.0,0.0021,0.9,4
experimental_canary_model,batch_low_risk_summary,insurance,low,insurance_batch_low_risk_summary_low,0.8981333333333333,0.84,727.0666666666667,0.003136,0.8933333333333333,15
experimental_canary_model,batch_low_risk_summary,insurance,medium,insurance_batch_low_risk_summary_medium,0.906,0.84,692.75,0.0021,0.9,4
experimental_canary_model,batch_low_risk_summary,legal,low,legal_batch_low_risk_summary_low,0.82075,0.84,726.625,0.00315,0.89375,16
experimental_canary_model,batch_low_risk_summary,legal,medium,legal_batch_low_risk_summary_medium,0.8066666666666666,0.84,648.0,0.0021,0.9,3
experimental_canary_model,batch_low_risk_summary,retail,low,retail_batch_low_risk_summary_low,0.8989333333333334,0.84,703.0666666666667,0.003136,0.9,15
experimental_canary_model,batch_low_risk_summary,retail,medium,retail_batch_low_risk_summary_medium,0.9066666666666667,0.84,756.0,0.0021,0.8833333333333333,3
experimental_canary_model,batch_low_risk_summary,software_engineering,low,software_engineering_batch_low_risk_summary_low,0.9014285714285715,0.84,719.9285714285714,0.00315,0.8928571428571429,14
experimental_canary_model,batch_low_risk_summary,software_engineering,medium,software_engineering_batch_low_risk_summary_medium,0.894,0.84,719.75,0.0021,0.9,4
experimental_canary_model,classification,customer_support,low,customer_support_classification_low,0.8984000000000001,0.84,729.4666666666667,0.003136,0.8933333333333333,15
experimental_canary_model,classification,customer_support,medium,customer_support_classification_medium,0.9026666666666667,0.84,648.0,0.0021,0.9,3
experimental_canary_model,classification,cybersecurity,high,cybersecurity_classification_high,0.8985263157894736,0.84,938.1052631578947,0.004085052631578947,0.8947368421052632,19
experimental_canary_model,classification,finance,high,finance_classification_high,0.899578947368421,0.84,941.8947368421053,0.004116,0.8947368421052632,19
experimental_canary_model,classification,general_business,low,general_business_classification_low,0.9024,0.84,719.8,0.003192,0.8966666666666667,15
experimental_canary_model,classification,general_business,medium,general_business_classification_medium,0.89,0.84,738.0,0.0021,0.8875,4
experimental_canary_model,classification,healthcare,high,healthcare_classification_high,0.8202222222222222,0.84,938.0,0.004116,0.8972222222222221,18
experimental_canary_model,classification,insurance,high,insurance_classification_high,0.9024444444444444,0.84,942.0,0.004050666666666667,0.8972222222222221,18
experimental_canary_model,classification,legal,high,legal_classification_high,0.8213333333333332,0.84,940.0,0.004083333333333333,0.8944444444444445,18
experimental_canary_model,classification,retail,low,retail_classification_low,0.9002666666666667,0.84,719.8666666666667,0.003108,0.8966666666666667,15
experimental_canary_model,classification,retail,medium,retail_classification_medium,0.904,0.84,702.0,0.0021,0.8875,4
experimental_canary_model,classification,software_engineering,low,software_engineering_classification_low,0.9,0.84,713.125,0.00315,0.89375,16
experimental_canary_model,classification,software_engineering,medium,software_engineering_classification_medium,0.9,0.84,791.6666666666666,0.0021,0.9,3
experimental_canary_model,code_assistance,software_engineering,low,software_engineering_code_assistance_low,0.8995789473684211,0.84,719.3157894736842,0.003154736842105263,0.8954887218045113,133
experimental_canary_model,code_assistance,software_engineering,medium,software_engineering_code_assistance_medium,0.899878787878788,0.84,717.6969696969697,0.0021,0.8954545454545455,33
experimental_canary_model,customer_support_response,customer_support,low,customer_support_customer_support_response_low,0.8982857142857144,0.84,714.7142857142857,0.0031200000000000004,0.8964285714285715,14
experimental_canary_model,customer_support_response,customer_support,medium,customer_support_customer_support_response_medium,0.9,0.84,773.75,0.0021,0.9,4
experimental_canary_model,customer_support_response,cybersecurity,low,cybersecurity_customer_support_response_low,0.9018666666666667,0.84,734.2666666666667,0.003164,0.9,15
experimental_canary_model,customer_support_response,cybersecurity,medium,cybersecurity_customer_support_response_medium,0.894,0.84,692.75,0.0021,0.8875,4
experimental_canary_model,customer_support_response,finance,low,finance_customer_support_response_low,0.8971428571428571,0.84,701.9285714285714,0.00315,0.8928571428571429,14
experimental_canary_model,customer_support_response,finance,medium,finance_customer_support_response_medium,0.899,0.84,746.75,0.0021,0.9,4
experimental_canary_model,customer_support_response,general_business,low,general_business_customer_support_response_low,0.89925,0.84,722.125,0.00315,0.896875,16
experimental_canary_model,customer_support_response,general_business,medium,general_business_customer_support_response_medium,0.9133333333333334,0.84,695.6666666666666,0.0021,0.8833333333333333,3
experimental_canary_model,customer_support_response,healthcare,low,healthcare_customer_support_response_low,0.8210666666666667,0.84,707.8666666666667,0.003164,0.8933333333333333,15
experimental_canary_model,customer_support_response,healthcare,medium,healthcare_customer_support_response_medium,0.8133333333333334,0.84,756.0,0.0021,0.9,3
experimental_canary_model,customer_support_response,insurance,low,insurance_customer_support_response_low,0.9026666666666667,0.84,717.4666666666667,0.003192,0.8933333333333333,15
experimental_canary_model,customer_support_response,insurance,medium,insurance_customer_support_response_medium,0.892,0.84,702.0,0.0021,0.9,4
experimental_canary_model,customer_support_response,legal,low,legal_customer_support_response_low,0.8213333333333334,0.84,717.4,0.003136,0.8933333333333333,15
experimental_canary_model,customer_support_response,legal,medium,legal_customer_support_response_medium,0.8186666666666667,0.84,720.0,0.0021,0.9,3
experimental_canary_model,customer_support_response,retail,low,retail_customer_support_response_low,0.8997142857142857,0.84,725.0,0.0031799999999999997,0.8964285714285715,14
experimental_canary_model,customer_support_response,retail,medium,retail_customer_support_response_medium,0.898,0.84,719.75,0.0021,0.9,4
experimental_canary_model,customer_support_response,software_engineering,low,software_engineering_customer_support_response_low,0.8970666666666667,0.84,734.2,0.003108,0.8966666666666667,15
experimental_canary_model,customer_support_response,software_engineering,medium,software_engineering_customer_support_response_medium,0.906,0.84,666.0,0.0021,0.8875,4
experimental_canary_model,extraction,customer_support,low,customer_support_extraction_low,0.89975,0.84,713.125,0.00315,0.89375,16
experimental_canary_model,extraction,customer_support,medium,customer_support_extraction_medium,0.8986666666666667,0.84,791.6666666666666,0.0021,0.9,3
experimental_canary_model,extraction,cybersecurity,low,cybersecurity_extraction_low,0.9005333333333334,0.84,729.4666666666667,0.003136,0.8966666666666667,15
experimental_canary_model,extraction,cybersecurity,medium,cybersecurity_extraction_medium,0.9013333333333334,0.84,648.0,0.0021,0.8833333333333333,3
experimental_canary_model,extraction,finance,low,finance_extraction_low,0.9010666666666667,0.84,712.6666666666666,0.003164,0.8933333333333333,15
experimental_canary_model,extraction,finance,medium,finance_extraction_medium,0.901,0.84,746.75,0.0021,0.9,4
experimental_canary_model,extraction,general_business,low,general_business_extraction_low,0.8984000000000001,0.84,729.4666666666667,0.003192,0.8966666666666667,15
experimental_canary_model,extraction,general_business,medium,general_business_extraction_medium,0.899,0.84,692.75,0.0021,0.9,4
experimental_canary_model,extraction,healthcare,low,healthcare_extraction_low,0.8197333333333333,0.84,703.0666666666667,0.003136,0.8933333333333333,15
experimental_canary_model,extraction,healthcare,medium,healthcare_extraction_medium,0.812,0.84,773.75,0.0021,0.9,4
experimental_canary_model,extraction,insurance,low,insurance_extraction_low,0.9034285714285714,0.84,714.7142857142857,0.0031200000000000004,0.8964285714285715,14
experimental_canary_model,extraction,insurance,medium,insurance_extraction_medium,0.894,0.84,702.0,0.0021,0.8875,4
experimental_canary_model,extraction,legal,low,legal_extraction_low,0.8185714285714285,0.84,719.7857142857143,0.00315,0.8964285714285715,14
experimental_canary_model,extraction,legal,medium,legal_extraction_medium,0.826,0.84,738.0,0.0021,0.9,4
experimental_canary_model,extraction,retail,low,retail_extraction_low,0.8997333333333334,0.84,712.7333333333333,0.003108,0.8933333333333333,15
experimental_canary_model,extraction,retail,medium,retail_extraction_medium,0.9,0.84,719.75,0.0021,0.9,4
experimental_canary_model,extraction,software_engineering,low,software_engineering_extraction_low,0.9002666666666667,0.84,736.6,0.003164,0.9,15
experimental_canary_model,extraction,software_engineering,medium,software_engineering_extraction_medium,0.9133333333333334,0.84,684.0,0.0021,0.8833333333333333,3
experimental_canary_model,finance_explanation,finance,low,finance_finance_explanation_low,0.8997313432835822,0.84,720.3955223880597,0.003153134328358209,0.8955223880597015,134
experimental_canary_model,finance_explanation,finance,medium,finance_finance_explanation_medium,0.9004848484848486,0.84,718.7575757575758,0.0021,0.8954545454545455,33
experimental_canary_model,fraud_triage,finance,high,finance_fraud_triage_high,0.8999760479041916,0.84,940.6467065868263,0.004108958083832335,0.8955089820359282,167
experimental_canary_model,healthcare_claim_review,healthcare,high,healthcare_healthcare_claim_review_high,0.8199281437125748,0.84,940.4311377245509,0.004116,0.8955089820359282,167
experimental_canary_model,policy_answering,customer_support,high,customer_support_policy_answering_high,0.8988888888888888,0.84,942.0,0.004181333333333333,0.8944444444444445,18
experimental_canary_model,policy_answering,cybersecurity,high,cybersecurity_policy_answering_high,0.8993684210526316,0.84,941.8947368421053,0.004177894736842105,0.8947368421052632,19
experimental_canary_model,policy_answering,finance,high,finance_policy_answering_high,0.9006666666666666,0.84,940.0,0.004050666666666667,0.8944444444444445,18
experimental_canary_model,policy_answering,general_business,high,general_business_policy_answering_high,0.9006315789473686,0.84,934.3157894736842,0.004085052631578947,0.8973684210526316,19
experimental_canary_model,policy_answering,healthcare,high,healthcare_policy_answering_high,0.82,0.84,944.0,0.004148666666666666,0.8944444444444445,18
experimental_canary_model,policy_answering,insurance,high,insurance_policy_answering_high,0.899578947368421,0.84,943.7894736842105,0.0040541052631578945,0.8947368421052632,19
experimental_canary_model,policy_answering,legal,high,legal_policy_answering_high,0.8211111111111111,0.84,932.0,0.004116,0.8972222222222221,18
experimental_canary_model,policy_answering,retail,high,retail_policy_answering_high,0.9018947368421052,0.84,940.0,0.004146947368421053,0.8947368421052632,19
experimental_canary_model,policy_answering,software_engineering,high,software_engineering_policy_answering_high,0.8981052631578947,0.84,936.2105263157895,0.004116,0.8973684210526316,19
experimental_canary_model,retrieval_qa,customer_support,low,customer_support_retrieval_qa_low,0.9018666666666667,0.84,712.6666666666666,0.003164,0.8966666666666667,15
experimental_canary_model,retrieval_qa,customer_support,medium,customer_support_retrieval_qa_medium,0.8906666666666667,0.84,743.6666666666666,0.0021,0.8833333333333333,3
experimental_canary_model,retrieval_qa,cybersecurity,high,cybersecurity_retrieval_qa_high,0.9006315789473686,0.84,943.7894736842105,0.004177894736842105,0.8947368421052632,19
experimental_canary_model,retrieval_qa,finance,high,finance_retrieval_qa_high,0.8988888888888888,0.84,936.0,0.004050666666666667,0.8972222222222221,18
experimental_canary_model,retrieval_qa,general_business,low,general_business_retrieval_qa_low,0.902,0.84,725.0,0.0031799999999999997,0.8928571428571429,14
experimental_canary_model,retrieval_qa,general_business,medium,general_business_retrieval_qa_medium,0.904,0.84,666.0,0.0021,0.9,4
experimental_canary_model,retrieval_qa,healthcare,high,healthcare_retrieval_qa_high,0.8210526315789474,0.84,934.3157894736842,0.004085052631578947,0.8973684210526316,19
experimental_canary_model,retrieval_qa,insurance,high,insurance_retrieval_qa_high,0.8981052631578947,0.84,945.6842105263158,0.0040541052631578945,0.8973684210526316,19
experimental_canary_model,retrieval_qa,legal,high,legal_retrieval_qa_high,0.819578947368421,0.84,940.0,0.004146947368421053,0.8947368421052632,19
experimental_canary_model,retrieval_qa,retail,low,retail_retrieval_qa_low,0.9031428571428571,0.84,737.8571428571429,0.00315,0.8964285714285715,14
experimental_canary_model,retrieval_qa,retail,medium,retail_retrieval_qa_medium,0.892,0.84,692.75,0.0021,0.8875,4
experimental_canary_model,retrieval_qa,software_engineering,low,software_engineering_retrieval_qa_low,0.8992,0.84,722.2,0.003164,0.8933333333333333,15
experimental_canary_model,retrieval_qa,software_engineering,medium,software_engineering_retrieval_qa_medium,0.9,0.84,702.0,0.0021,0.9,4
experimental_canary_model,safety_sensitive_answer,healthcare,high,healthcare_safety_sensitive_answer_high,0.8198795180722891,0.84,940.2168674698795,0.004108915662650602,0.8954819277108435,166
experimental_canary_model,summarization,customer_support,low,customer_support_summarization_low,0.90225,0.84,731.0625,0.00315,0.896875,16
experimental_canary_model,summarization,customer_support,medium,customer_support_summarization_medium,0.8946666666666667,0.84,684.0,0.0021,0.9,3
experimental_canary_model,summarization,cybersecurity,low,cybersecurity_summarization_low,0.9034666666666666,0.84,705.5333333333333,0.003136,0.8966666666666667,15
experimental_canary_model,summarization,cybersecurity,medium,cybersecurity_summarization_medium,0.8973333333333334,0.84,791.6666666666666,0.0021,0.9,3
experimental_canary_model,summarization,finance,low,finance_summarization_low,0.8970666666666667,0.84,722.2,0.003164,0.8933333333333333,15
experimental_canary_model,summarization,finance,medium,finance_summarization_medium,0.91,0.84,702.0,0.0021,0.9,4
experimental_canary_model,summarization,general_business,low,general_business_summarization_low,0.8985714285714286,0.84,707.0,0.0031799999999999997,0.8928571428571429,14
experimental_canary_model,summarization,general_business,medium,general_business_summarization_medium,0.908,0.84,773.75,0.0021,0.9,4
experimental_canary_model,summarization,healthcare,low,healthcare_summarization_low,0.8192,0.84,729.4666666666667,0.003136,0.8966666666666667,15
experimental_canary_model,summarization,healthcare,medium,healthcare_summarization_medium,0.821,0.84,666.0,0.0021,0.8875,4
experimental_canary_model,summarization,insurance,low,insurance_summarization_low,0.9018666666666667,0.84,712.7333333333333,0.003108,0.8966666666666667,15
experimental_canary_model,summarization,insurance,medium,insurance_summarization_medium,0.89,0.84,719.75,0.0021,0.8875,4
experimental_canary_model,summarization,legal,low,legal_summarization_low,0.8170666666666667,0.84,729.4666666666667,0.003192,0.8966666666666667,15
experimental_canary_model,summarization,legal,medium,legal_summarization_medium,0.8220000000000001,0.84,692.75,0.0021,0.8875,4
experimental_canary_model,summarization,retail,low,retail_summarization_low,0.8997142857142857,0.84,719.7857142857143,0.00315,0.8964285714285715,14
experimental_canary_model,summarization,retail,medium,retail_summarization_medium,0.896,0.84,738.0,0.0021,0.9,4
experimental_canary_model,summarization,software_engineering,low,software_engineering_summarization_low,0.8997333333333334,0.84,712.6666666666666,0.003164,0.8933333333333333,15
experimental_canary_model,summarization,software_engineering,medium,software_engineering_summarization_medium,0.9093333333333334,0.84,743.6666666666666,0.0021,0.9,3
fallback_model,batch_low_risk_summary,customer_support,low,customer_support_batch_low_risk_summary_low,0.6216,0.91,500.0,0.001332,0.99,15
fallback_model,batch_low_risk_summary,customer_support,medium,customer_support_batch_low_risk_summary_medium,0.621,0.91,487.5,0.0009,0.99,4
fallback_model,batch_low_risk_summary,cybersecurity,low,cybersecurity_batch_low_risk_summary_low,0.6188571428571429,0.91,496.42857142857144,0.0013371428571428573,0.99,14
fallback_model,batch_low_risk_summary,cybersecurity,medium,cybersecurity_batch_low_risk_summary_medium,0.628,0.91,518.75,0.0009,0.99,4
fallback_model,batch_low_risk_summary,finance,low,finance_batch_low_risk_summary_low,0.6217142857142858,0.91,503.57142857142856,0.0013628571428571429,0.99,14
fallback_model,batch_low_risk_summary,finance,medium,finance_batch_low_risk_summary_medium,0.62,0.91,512.5,0.0009,0.99,4
fallback_model,batch_low_risk_summary,general_business,low,general_business_batch_low_risk_summary_low,0.6186666666666666,0.91,493.3333333333333,0.001356,0.99,15
fallback_model,batch_low_risk_summary,general_business,medium,general_business_batch_low_risk_summary_medium,0.6213333333333333,0.91,550.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,batch_low_risk_summary,healthcare,low,healthcare_batch_low_risk_summary_low,0.6194666666666666,0.91,511.6666666666667,0.001356,0.99,15
fallback_model,batch_low_risk_summary,healthcare,medium,healthcare_batch_low_risk_summary_medium,0.622,0.91,462.5,0.0009,0.99,4
fallback_model,batch_low_risk_summary,insurance,low,insurance_batch_low_risk_summary_low,0.6181333333333333,0.91,505.0,0.0013440000000000001,0.99,15
fallback_model,batch_low_risk_summary,insurance,medium,insurance_batch_low_risk_summary_medium,0.626,0.91,481.25,0.0009,0.99,4
fallback_model,batch_low_risk_summary,legal,low,legal_batch_low_risk_summary_low,0.62075,0.91,504.6875,0.00135,0.99,16
fallback_model,batch_low_risk_summary,legal,medium,legal_batch_low_risk_summary_medium,0.6066666666666666,0.91,450.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,batch_low_risk_summary,retail,low,retail_batch_low_risk_summary_low,0.6189333333333333,0.91,488.3333333333333,0.0013440000000000001,0.99,15
fallback_model,batch_low_risk_summary,retail,medium,retail_batch_low_risk_summary_medium,0.6266666666666666,0.91,525.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,batch_low_risk_summary,software_engineering,low,software_engineering_batch_low_risk_summary_low,0.6214285714285713,0.91,500.0,0.00135,0.99,14
fallback_model,batch_low_risk_summary,software_engineering,medium,software_engineering_batch_low_risk_summary_medium,0.614,0.91,500.0,0.0009,0.99,4
fallback_model,classification,customer_support,low,customer_support_classification_low,0.6184,0.91,506.6666666666667,0.0013440000000000001,0.99,15
fallback_model,classification,customer_support,medium,customer_support_classification_medium,0.6226666666666666,0.91,450.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,classification,cybersecurity,high,cybersecurity_classification_high,0.6185263157894737,0.9099999999999999,718.6842105263158,0.0017507368421052633,0.9899999999999999,19
fallback_model,classification,finance,high,finance_classification_high,0.6195789473684211,0.9099999999999999,721.3157894736842,0.0017640000000000002,0.9899999999999999,19
fallback_model,classification,general_business,low,general_business_classification_low,0.6224000000000001,0.91,500.0,0.001368,0.99,15
fallback_model,classification,general_business,medium,general_business_classification_medium,0.61,0.91,512.5,0.0009,0.99,4
fallback_model,classification,healthcare,high,healthcare_classification_high,0.6202222222222222,0.9099999999999999,718.6111111111111,0.0017640000000000002,0.99,18
fallback_model,classification,insurance,high,insurance_classification_high,0.6224444444444445,0.9099999999999999,721.3888888888889,0.0017360000000000001,0.99,18
fallback_model,classification,legal,high,legal_classification_high,0.6213333333333333,0.9099999999999999,720.0,0.00175,0.99,18
fallback_model,classification,retail,low,retail_classification_low,0.6202666666666666,0.91,500.0,0.001332,0.99,15
fallback_model,classification,retail,medium,retail_classification_medium,0.624,0.91,487.5,0.0009,0.99,4
fallback_model,classification,software_engineering,low,software_engineering_classification_low,0.62,0.91,495.3125,0.00135,0.99,16
fallback_model,classification,software_engineering,medium,software_engineering_classification_medium,0.62,0.91,550.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,code_assistance,software_engineering,low,software_engineering_code_assistance_low,0.619578947368421,0.91,499.62406015037595,0.00135203007518797,0.9899999999999999,133
fallback_model,code_assistance,software_engineering,medium,software_engineering_code_assistance_medium,0.6198787878787879,0.91,498.4848484848485,0.0009,0.9900000000000001,33
fallback_model,customer_support_response,customer_support,low,customer_support_customer_support_response_low,0.6182857142857143,0.91,496.42857142857144,0.0013371428571428573,0.99,14
fallback_model,customer_support_response,customer_support,medium,customer_support_customer_support_response_medium,0.62,0.91,537.5,0.0009,0.99,4
fallback_model,customer_support_response,cybersecurity,low,cybersecurity_customer_support_response_low,0.6218666666666667,0.91,510.0,0.001356,0.99,15
fallback_model,customer_support_response,cybersecurity,medium,cybersecurity_customer_support_response_medium,0.614,0.91,481.25,0.0009,0.99,4
fallback_model,customer_support_response,finance,low,finance_customer_support_response_low,0.6171428571428572,0.91,487.5,0.00135,0.99,14
fallback_model,customer_support_response,finance,medium,finance_customer_support_response_medium,0.619,0.91,518.75,0.0009,0.99,4
fallback_model,customer_support_response,general_business,low,general_business_customer_support_response_low,0.61925,0.91,501.5625,0.00135,0.99,16
fallback_model,customer_support_response,general_business,medium,general_business_customer_support_response_medium,0.6333333333333333,0.91,483.3333333333333,0.0009000000000000001,0.9899999999999999,3
fallback_model,customer_support_response,healthcare,low,healthcare_customer_support_response_low,0.6210666666666668,0.91,491.6666666666667,0.001356,0.99,15
fallback_model,customer_support_response,healthcare,medium,healthcare_customer_support_response_medium,0.6133333333333333,0.91,525.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,customer_support_response,insurance,low,insurance_customer_support_response_low,0.6226666666666667,0.91,498.3333333333333,0.001368,0.99,15
fallback_model,customer_support_response,insurance,medium,insurance_customer_support_response_medium,0.612,0.91,487.5,0.0009,0.99,4
fallback_model,customer_support_response,legal,low,legal_customer_support_response_low,0.6213333333333334,0.91,498.3333333333333,0.0013440000000000001,0.99,15
fallback_model,customer_support_response,legal,medium,legal_customer_support_response_medium,0.6186666666666666,0.91,500.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,customer_support_response,retail,low,retail_customer_support_response_low,0.6197142857142858,0.91,503.57142857142856,0.0013628571428571429,0.99,14
fallback_model,customer_support_response,retail,medium,retail_customer_support_response_medium,0.618,0.91,500.0,0.0009,0.99,4
fallback_model,customer_support_response,software_engineering,low,software_engineering_customer_support_response_low,0.6170666666666667,0.91,510.0,0.001332,0.99,15
fallback_model,customer_support_response,software_engineering,medium,software_engineering_customer_support_response_medium,0.626,0.91,462.5,0.0009,0.99,4
fallback_model,extraction,customer_support,low,customer_support_extraction_low,0.61975,0.91,495.3125,0.00135,0.99,16
fallback_model,extraction,customer_support,medium,customer_support_extraction_medium,0.6186666666666666,0.91,550.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,extraction,cybersecurity,low,cybersecurity_extraction_low,0.6205333333333333,0.91,506.6666666666667,0.0013440000000000001,0.99,15
fallback_model,extraction,cybersecurity,medium,cybersecurity_extraction_medium,0.6213333333333333,0.91,450.0,0.0009000000000000001,0.9899999999999999,3
fallback_model,extraction,finance,low,finance_extraction_low,0.6210666666666668,0.91,495.0,0.001356,0.99,15
